PitchNo,Date,Time,Umpire,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,PLH,PLS,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,SpinEff,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
310,4/16/22,13:26.9,"Chukerman, Michael",6,3,"Whiting, Samuel",1000039355,Right,SAN_GAU,"Fuhrman, Michael",1000065733,Right,CSD_TRI,Undefined,8,Top,1,0,2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,90.77395,-0.382547,-2.971942,2138.355168,233.187388,1:45,5.83372,1.9038,6.19984,-23.3569,10.71477,12.65536,3.53369,0.21246,42.40428,2.54952,81.66313,-4.807496,-0.690596,0.420115,,,,,,,,,,,,,-7.45953,6.03197,-1.68599,50,5.79332,6.28761,-131.56935,-1.61111,-12.86242,32.16027,-21.77315,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,d29d3100-bdda-11ec-890b-cb1ab834da13,89.71933,,,9.11082,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,13:26.9,2022-04-16T16:13:26.9079422-07:00,2022-04-16T23:13:26.9079422Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,ca610f0b-8181-4397-ac02-b917cdf4cf28,54.29697,-132.61553,16.08014,5.83421,-0.90283,-10.88657,-1.89733,6.70602,-6.43121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
311,4/16/22,13:59.0,"Chukerman, Michael",7,1,"Whiting, Samuel",1000039355,Right,SAN_GAU,"Halbach, Matt",1000123086,Right,CSD_TRI,Undefined,8,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,77.29049,2.735282,-0.973734,2544.238701,111.829482,9:45,5.84751,2.15286,5.46824,-41.82396,6.16107,-11.38528,4.92445,0.29268,59.0934,3.51216,70.09047,-4.981533,-2.998078,0.498568,,,,,,,,,,,,,5.40599,2.77008,-2.0593,50,6.0601,2.35209,-111.98446,4.00269,6.80766,21.79536,-28.68575,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,e5bf4340-bdda-11ec-890b-cb1ab834da13,75.60143,,,7.20002,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,13:59.0,2022-04-16T16:13:59.0482302-07:00,2022-04-16T23:13:59.0482302Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,e1715973-bc0a-48c8-a3b7-c7068ad0f254,55.02977,-112.95916,10.89768,5.85241,5.28552,-14.34288,-2.15768,2.04765,3.40383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
312,4/16/22,14:21.6,"Chukerman, Michael",7,2,"Whiting, Samuel",1000039355,Right,SAN_GAU,"Halbach, Matt",1000123086,Right,CSD_TRI,Undefined,8,Top,2,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.6202,-0.867146,-0.708087,2559.652556,130.679366,10:15,5.68712,2.2726,5.53507,-38.13671,7.52811,-7.13556,1.69839,1.01606,20.38068,12.19272,72.49487,-7.85534,-1.981864,0.486365,,,,,,,,,,,,,3.41977,4.46906,-2.20626,50,5.58649,1.68657,-114.18816,-2.96285,4.52716,20.50509,-26.25779,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,f3529ac0-bdda-11ec-890b-cb1ab834da13,77.49825,,,6.12533,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,14:21.7,2022-04-16T16:14:21.6561022-07:00,2022-04-16T23:14:21.6561022Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,371dea6e-ebe8-458c-a93e-134306db7bb3,54.96493,-115.07627,10.25254,5.69019,-1.82558,-13.12889,-2.27506,1.49049,2.26358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
313,4/16/22,14:51.8,"Chukerman, Michael",7,3,"Whiting, Samuel",1000039355,Right,SAN_GAU,"Halbach, Matt",1000123086,Right,CSD_TRI,Undefined,8,Top,2,1,1,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,80.03119,0.037577,-2.11395,2641.15836,96.25906,9:15,5.7943,2.1277,5.41077,-42.14053,2.54961,-9.96965,2.31782,-0.68456,27.81384,-8.21472,73.21416,-7.660782,-3.886366,0.481146,,36.39173,-2.111467,72.953867,2621.542375,,,,19.96508,,68.876032,0.371222,4.40508,1.68567,-1.9323,50,5.76822,4.68213,-116.08028,-1.35849,5.97084,23.06791,-29.8892,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,0534da00-bddb-11ec-890b-cb1ab834da13,78.33884,2.39766,,6.81703,,,,1.54268,2.39766,0.35446,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,14:51.8,2022-04-16T16:14:51.7581182-07:00,2022-04-16T23:14:51.7581182Z,GroundBall,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,b86a18e4-e2b6-47d0-8d18-8e1e685638ac,55.08954,-117.08732,11.53395,5.79905,-0.05366,-14.9446,-2.13101,4.42147,2.98542,,1.54327,15.61449,-1.053,,,,,,,2.39863,-1.99993,-12.02608,,,,,,,0.35683,50.90958,-4.6032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
314,4/16/22,15:17.9,"Chukerman, Michael",7,4,"Whiting, Samuel",1000039355,Right,SAN_GAU,"Halbach, Matt",1000123086,Right,CSD_TRI,Undefined,8,Top,2,1,2,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,90.85679,-0.733948,-3.496163,2051.067074,249.270171,2:15,5.89976,1.91985,6.3368,-26.42104,7.20091,15.97371,3.02093,0.02793,36.25116,0.33516,82.38358,-5.701293,-0.609584,0.417333,,,,,,,,,,,,,-9.40083,4.30874,-1.67228,50,5.8338,7.40338,-131.78942,-2.53462,-16.37119,30.57596,-24.67051,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,14c58820-bddb-11ec-890b-cb1ab834da13,90.31737,,,8.47321,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,15:17.9,2022-04-16T16:15:17.8876798-07:00,2022-04-16T23:15:17.8876798Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,b90abd2e-0a18-40c1-a026-24e8dd08034e,54.16351,-132.75186,15.28798,5.90137,-1.75806,-12.33525,-1.91343,7.9187,-8.18559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
315,4/16/22,15:46.3,"Chukerman, Michael",7,5,"Whiting, Samuel",1000039355,Right,SAN_GAU,"Halbach, Matt",1000123086,Right,CSD_TRI,Undefined,8,Top,2,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.95523,-0.96613,-3.329616,2479.424079,105.713992,9:30,5.78127,2.14012,5.58081,-39.21833,3.49669,-7.17036,1.60917,-1.57056,19.31004,-18.84672,74.58795,-8.153405,-4.606488,0.470394,,,,,,,,,,,,,2.5711,2.52406,-1.84871,50,5.67268,7.1948,-118.66461,-3.33437,3.61816,25.47578,-28.62206,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,25ad88e0-bddb-11ec-890b-cb1ab834da13,80.12954,,,7.36728,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,15:46.3,2022-04-16T16:15:46.2559614-07:00,2022-04-16T23:15:46.2559614Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,16f572aa-d5c1-48b5-b994-2b87c9c9b947,54.91755,-119.71569,12.73789,5.78589,-2.15348,-14.31103,-2.14247,7.04552,1.80908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
316,4/16/22,16:32.5,"Chukerman, Michael",7,6,"Whiting, Samuel",1000039355,Right,SAN_GAU,"Halbach, Matt",1000123086,Right,CSD_TRI,Undefined,8,Top,2,2,2,Slider,Slider,InPlay,Undefined,Popup,Out,1,0,,81.32053,0.382895,-1.671912,2647.457377,99.359418,9:15,5.72868,2.05203,5.58185,-40.04408,3.21103,-10.41174,2.74943,-0.37748,32.99316,-4.52976,73.82236,-6.987993,-3.529262,0.473358,,71.11354,88.431259,111.242626,,,,,,,,,4.77347,1.90252,-1.90113,50,5.73548,3.85497,-117.93514,-0.55149,6.63166,25.27185,-29.53093,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,414410b0-bddb-11ec-890b-cb1ab834da13,79.62772,31.45378,,7.49817,,,,2.96731,3.20818,0.25406,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,16:32.5,2022-04-16T16:16:32.4587902-07:00,2022-04-16T23:16:32.4587902Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,becb1a20-0895-4134-8c77-e463ec5bb78d,54.91812,-118.98436,12.63592,5.73292,0.67455,-14.76547,-2.05546,3.57965,3.31583,358.442891,2.9724,-1.26504,-8.28979,,,,,,,3.21391,104.00293,-29.34611,,,,,,,0.25503,2.61771,-1.76251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
317,4/16/22,19:41.1,"Chukerman, Michael",1,1,"Alvarez, Aren",1000050320,Right,CSD_TRI,"Sprinkle, Jordan",1000075048,Right,SAN_GAU,Undefined,8,Bottom,0,0,0,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,80.94107,-0.382315,-0.819389,2587.331004,99.941716,9:15,6.02333,1.32458,5.71383,-39.47923,3.56162,-12.46942,2.37719,-0.47794,28.52628,-5.73528,74.20405,-7.638607,-3.05216,0.472185,,,,,,,,,,,,,6.12181,2.32839,-1.24812,50,5.96689,2.16636,-117.55255,-2.08078,8.52834,23.20136,-28.93036,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,b1b0bc40-bddb-11ec-890b-cb1ab834da13,79.82564,,,6.73702,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,19:41.1,2022-04-16T16:19:41.0848638-07:00,2022-04-16T23:19:41.0848638Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,7f8677b2-e3a8-4a0e-a8f8-4bdcac62e8f0,54.78678,-118.49355,11.60068,6.02749,-0.90742,-14.46518,-1.32897,1.82047,4.26417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
318,4/16/22,19:59.3,"Chukerman, Michael",1,2,"Alvarez, Aren",1000050320,Right,CSD_TRI,"Sprinkle, Jordan",1000075048,Right,SAN_GAU,Undefined,8,Bottom,0,0,1,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,80.76357,-0.270752,0.441658,2558.681207,102.839523,9:30,6.01268,1.18412,5.57576,-38.97313,4.25496,-12.85001,2.51202,0.52581,30.14424,6.30972,74.31607,-7.415524,-1.854346,0.473211,,58.96205,48.813231,123.74552,4444.362971,,,,,,,,6.64929,2.61736,-1.21344,50,5.96375,-0.39996,-117.34357,-1.85645,9.28183,21.96473,-28.52043,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,bc7933f0-bddb-11ec-890b-cb1ab834da13,79.65257,38.19426,,6.44749,,,,0.88949,2.42881,-0.5331,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,19:59.3,2022-04-16T16:19:59.2528254-07:00,2022-04-16T23:19:59.2528254Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,9931fda9-6f73-48aa-8562-0cc75136f4ec,54.92552,-118.26195,10.98237,6.01645,-0.66397,-14.26021,-1.1886,-0.78804,4.64092,318.686232,0.88949,-31.63425,-2.26841,1.84215,-0.59786,0.15457,-0.0332,0.00601,-0.0004,2.42881,65.08014,-25.46158,2.86879,-0.56636,0.09759,-0.03442,0.02266,-0.00794,-0.5331,47.35202,-8.94441,1.88062,-0.3789,0.06775,-0.03546,0.02612,-0.00933,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
319,4/16/22,20:20.4,"Chukerman, Michael",1,3,"Alvarez, Aren",1000050320,Right,CSD_TRI,"Sprinkle, Jordan",1000075048,Right,SAN_GAU,Undefined,8,Bottom,0,0,2,Slider,Curveball,HitByPitch,Undefined,Undefined,Undefined,0,0,,77.34719,3.170242,2.704127,2639.886931,60.496698,8:00,5.87908,1.25338,5.36571,-57.30039,-8.07544,-17.79851,4.08311,2.30769,48.99732,27.69228,68.7581,-7.331986,-0.45612,0.504968,,,,,,,,,,,,,9.94749,-4.71957,-1.48285,50,6.1234,-4.56919,-111.73699,4.23914,12.18115,26.02097,-37.95341,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,c913faa0-bddb-11ec-890b-cb1ab834da13,74.64317,,,8.58909,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,20:20.4,2022-04-16T16:20:20.4464510-07:00,2022-04-16T23:20:20.4464510Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,bf8ebcbc-d8ad-4779-bc16-3b746d569c21,55.13438,-112.92634,13.01049,5.89,5.97388,-18.9767,-1.26128,-5.12596,6.09058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
320,4/16/22,21:29.3,"Chukerman, Michael",2,1,"Alvarez, Aren",1000050320,Right,CSD_TRI,"Klassen, Blake",1000029143,Left,SAN_GAU,Undefined,8,Bottom,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.98852,-1.267263,-1.006089,2233.623571,207.432567,1:00,6.27761,0.90248,5.672,-16.64662,19.1854,9.32249,3.70849,0.74124,44.50188,8.89488,80.68798,-4.445123,0.660154,0.430831,,,,,,,,,,,,,-4.99496,10.45052,-0.82335,50,6.16028,1.85174,-129.07614,-3.33907,-8.36457,28.71937,-14.67359,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,f22548e0-bddb-11ec-890b-cb1ab834da13,87.48774,,,8.30054,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,21:29.3,2022-04-16T16:21:29.2853118-07:00,2022-04-16T23:21:29.2853118Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,fc6b9517-da2c-4a77-b0bf-2828759ea670,54.82494,-130.14526,14.35968,6.27442,-2.79283,-7.33679,-0.89808,2.16312,-4.18229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
321,4/16/22,21:51.7,"Chukerman, Michael",2,2,"Alvarez, Aren",1000050320,Right,CSD_TRI,"Klassen, Blake",1000029143,Left,SAN_GAU,Undefined,8,Bottom,0,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.56066,-2.399372,-1.388874,,210.185236,1:00,6.21562,0.8296,5.71857,-15.44099,19.95903,10.89036,2.69182,0.4431,32.30184,5.3172,81.17637,-5.357574,0.559173,0.428226,,,,,,,,,,,,,-5.818,11.13631,-0.71949,50,6.00507,2.63836,-129.75825,-5.85549,-9.84714,28.9974,-13.32557,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,ff833880-bddb-11ec-890b-cb1ab834da13,88.01992,,,8.38429,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,21:51.7,2022-04-16T16:21:51.7465470-07:00,2022-04-16T23:21:51.7465470Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,70701158-dd24-4939-bd27-23ecb738da25,54.77506,-130.82099,14.4987,6.21072,-5.36712,-6.66279,-0.82281,2.99926,-4.92357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
322,4/16/22,22:16.5,"Chukerman, Michael",2,3,"Alvarez, Aren",1000050320,Right,CSD_TRI,"Klassen, Blake",1000029143,Left,SAN_GAU,Undefined,8,Bottom,0,0,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,1,0,,73.69691,3.466027,2.742699,2718.025477,57.849568,8:00,6.12831,0.95889,5.46857,-66.03885,-12.85867,-23.46438,3.87659,1.57237,46.51908,18.86844,66.69303,-8.574748,-1.434289,0.524863,,,,,,,,,,,,,12.57217,-6.90103,-1.18416,50,6.38922,-4.21252,-106.68912,4.29015,14.26341,21.04175,-40.0034,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,0e47e410-bddc-11ec-890b-cb1ab834da13,71.81382,,,7.00389,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,22:16.5,2022-04-16T16:22:16.5040000-07:00,2022-04-16T23:22:16.5040000Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,055c1490-7d94-4771-bfce-bb42f01225f7,55.03566,-107.6777,10.52087,6.14351,6.16958,-20.0017,-0.97051,-4.88264,7.13171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.61705,2.118142,0.866458,1.251685,-1.77406,3.37321,-1.4855,0.55985,5.50796,0.45617,127.28335,2.22751,0.17629,0.71226,111.66623,-8.43304,5.51877,11.30127,-11.1297,0.39518,-3.55167,2.70103,High,High,High,,,High,High,High
323,4/16/22,25:26.6,"Chukerman, Michael",2,4,"Alvarez, Aren",1000050320,Right,CSD_TRI,"Klassen, Blake",1000029143,Left,SAN_GAU,Undefined,8,Bottom,1,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.14241,-3.462693,-0.426344,2303.375875,228.73578,1:30,6.09129,1.03194,6.05855,-19.46103,14.31154,14.98371,1.26048,1.88594,15.12576,22.63128,82.92222,-7.127748,2.273609,0.418267,,,,,,,,,,,,,-7.82308,8.77241,-1.00657,50,5.81165,0.34257,-132.1234,-8.59189,-13.70258,30.54424,-16.80865,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,7fb25090-bddc-11ec-890b-cb1ab834da13,90.11575,,,8.22019,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,25:26.6,2022-04-16T16:25:26.6166654-07:00,2022-04-16T23:25:26.6166654Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,8ec5846a-4ab9-43bb-8304-78cb1c0e3014,54.44022,-133.14594,15.27212,6.08986,-8.02919,-8.40433,-1.02572,0.80129,-6.85129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
324,4/16/22,25:44.8,"Chukerman, Michael",2,5,"Alvarez, Aren",1000050320,Right,CSD_TRI,"Klassen, Blake",1000029143,Left,SAN_GAU,Undefined,8,Bottom,1,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,93.02913,-3.581235,-0.782662,2366.717286,216.432626,1:15,6.24596,0.74871,5.73043,-10.55158,22.7506,15.82379,2.02672,1.33841,24.32064,16.06092,83.19646,-5.676192,2.048365,0.415344,,,,,,,,,,,,,-8.24741,13.12808,-0.69304,50,5.94069,1.09884,-134.54298,-8.64331,-14.76957,35.4522,-8.66409,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,8a7c9d00-bddc-11ec-890b-cb1ab834da13,90.74997,,,9.83267,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,25:44.8,2022-04-16T16:25:44.8170000-07:00,2022-04-16T23:25:44.8170000Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,372aa67a-7023-4f41-b6e3-adfdb64aab4e,54.7655,-135.79289,17.7261,6.24003,-8.33784,-4.33205,-0.74096,1.61956,-7.38479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.19285,2.749896,1.825945,0.92395,-0.73308,1.81077,-1.41743,-1.50134,3.95496,-5.08354,75.06846,7.91848,-49.71625,-1.42356,87.94888,-5.54528,4.04555,17.90602,-14.79479,-5.19345,-53.57275,5.77169,High,High,High,,,High,High,High
325,4/16/22,26:15.3,"Chukerman, Michael",3,1,"Alvarez, Aren",1000050320,Right,CSD_TRI,"Willits, Bryce",1000059892,Left,SAN_GAU,Undefined,8,Bottom,2,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.74513,-3.900976,-1.106389,2274.794803,211.211691,1:00,6.32675,0.74569,6.16604,-13.55587,19.56186,11.17048,1.58743,0.65445,19.04916,7.8534,83.57006,-6.51244,0.90909,0.414192,,75.20476,11.380102,-163.166286,1175.517584,,,,,,,,-6.08737,11.59115,-0.66731,50,6.02353,2.09603,-132.97316,-9.415,-10.84106,29.93505,-11.53122,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,9c946b30-bddc-11ec-890b-cb1ab834da13,91.00232,4.88001,,8.17508,,,,1.60123,1.25286,-0.50506,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,26:15.3,2022-04-16T16:26:15.3228158-07:00,2022-04-16T23:26:15.3228158Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,552c85af-bdae-41d8-afe2-d185d750695a,54.33299,-133.94506,14.96753,6.32312,-9.04062,-5.76561,-0.74108,2.44801,-5.42053,47.835816,1.60091,-103.48445,14.96928,,,,,,,1.26006,21.41665,-30.25202,,,,,,,-0.51096,-31.02929,17.65239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
326,4/16/22,26:34.1,"Chukerman, Michael",3,2,"Alvarez, Aren",1000050320,Right,CSD_TRI,"Willits, Bryce",1000059892,Left,SAN_GAU,Undefined,8,Bottom,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.2439,-4.132205,0.128815,2345.603186,199.255618,12:45,6.23342,0.82357,6.02128,-10.09028,24.10671,7.95587,1.55846,1.60588,18.70152,19.27056,81.8225,-6.153297,1.559818,0.420887,,,,,,,,,,,,,-4.01429,14.12607,-0.83779,50,5.90368,-0.64711,-131.97182,-9.71008,-6.93235,33.53432,-7.77955,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,a7d01710-bddc-11ec-890b-cb1ab834da13,89.55481,,,9.4214,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,26:34.1,2022-04-16T16:26:34.1120894-07:00,2022-04-16T23:26:34.1120894Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,95c69e5b-3eb8-4b11-a082-f439ca601d07,54.47448,-133.10394,16.76716,6.22706,-9.44744,-3.88978,-0.81989,-0.41307,-3.46617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
327,4/16/22,26:49.6,"Chukerman, Michael",3,3,"Alvarez, Aren",1000050320,Right,CSD_TRI,"Willits, Bryce",1000059892,Left,SAN_GAU,Undefined,8,Bottom,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.63809,-4.391772,-1.616425,2351.7,212.732389,1:00,6.2532,0.79147,6.0054,-14.47406,19.30182,11.5993,0.96833,0.26002,11.61996,3.12024,82.72474,-7.177187,0.469879,0.418287,,,,,,,,,,,,,-6.45567,11.68386,-0.67058,50,5.89936,3.23387,-132.53795,-10.56707,-11.31025,32.30648,-11.70399,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,b10f7dc0-bddc-11ec-890b-cb1ab834da13,90.11132,,,8.91335,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,26:49.6,2022-04-16T16:26:49.5901566-07:00,2022-04-16T23:26:49.5901566Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,9e3592ce-8c38-4aef-bcd7-a319e969da90,54.49203,-133.6284,16.15324,6.24937,-10.17202,-5.85199,-0.78618,3.61564,-5.65513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
